Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,EFF
95,Chet Holmgren,22,OKC,C,32,32,27.4,5.2,10.7,49.0,1.4,3.6,37.9,3.8,7.0,54.7,55.400000000000006,3.2,4.2,75.4,1.5,6.5,8.0,2.0,0.7,2.2,1.8,2.3,15.0,,17.3
96,Kyle Kuzma,29,2TM,PF,65,62,29.8,5.7,13.0,43.6,1.5,4.8,30.7,4.2,8.2,51.2,49.3,2.0,3.1,63.4,0.8,4.9,5.7,2.3,0.6,0.3,2.2,1.8,14.8,,11.300000000000002
96,Kyle Kuzma,29,WAS,PF,32,30,27.7,6.0,14.2,42.0,1.4,5.0,28.1,4.6,9.2,49.5,46.9,1.8,3.1,60.2,0.8,4.9,5.8,2.5,0.6,0.2,2.3,1.6,15.2,,10.9
96,Kyle Kuzma,29,MIL,PF,33,32,31.8,5.4,11.9,45.5,1.5,4.6,33.300000000000004,3.9,7.3,53.3,52.0,2.1,3.2,66.3,0.8,4.8,5.6,2.2,0.5,0.4,2.2,2.0,14.5,,11.4
97,Stephon Castle,20,SAS,PG,81,47,26.7,5.2,12.2,42.8,1.2,4.1,28.5,4.0,8.1,50.1,47.6,3.1,4.2,72.39999999999999,1.1,2.6,3.7,4.1,0.9,0.3,2.2,2.0,14.7,ROY-1,11.4
98,Aaron Gordon,29,DEN,PF,51,42,28.4,5.2,9.7,53.1,1.5,3.4,43.6,3.7,6.4,58.2,60.7,2.8,3.5,81.0,1.6,3.3,4.8,3.2,0.5,0.3,1.4,1.6,14.7,,15.3
99,P.J. Washington,26,DAL,PF,57,56,32.2,5.3,11.7,45.3,1.6,4.2,38.1,3.7,7.5,49.3,52.1,2.5,3.5,72.2,1.4,6.3,7.8,2.3,1.1,1.1,2.1,2.3,14.7,,15.200000000000003
100,Quentin Grimes,24,2TM,SG,75,37,26.8,5.1,11.0,46.7,2.2,5.6,38.5,3.0,5.4,55.2,56.49999999999999,2.2,2.9,75.7,0.8,3.5,4.3,3.0,1.0,0.3,1.9,1.8,14.6,,12.899999999999999
100,Quentin Grimes,24,DAL,SG,47,12,22.8,3.6,7.8,46.3,1.7,4.3,39.8,1.9,3.5,54.3,57.3,1.3,1.7,76.5,0.6,3.2,3.8,2.1,0.7,0.2,1.3,1.7,10.2,,9.4
100,Quentin Grimes,24,PHI,SG,28,25,33.7,7.7,16.4,46.9,2.9,7.9,37.3,4.8,8.5,55.900000000000006,55.900000000000006,3.6,4.8,75.2,1.0,4.1,5.2,4.5,1.5,0.4,2.9,2.1,21.9,,18.599999999999994
101,Josh Giddey,22,CHI,PG,70,69,30.2,5.3,11.4,46.5,1.5,4.0,37.8,3.8,7.4,51.2,53.1,2.5,3.2,78.10000000000001,1.8,6.3,8.1,7.2,1.2,0.6,2.9,1.7,14.6,,20.3
102,Jakob Poeltl,29,TOR,C,57,56,29.6,6.4,10.2,62.7,0.0,0.1,33.300000000000004,6.4,10.1,62.8,62.8,1.7,2.5,67.4,3.3,6.3,9.6,2.8,1.2,1.2,1.9,3.1,14.5,,19.700000000000003
103,Deandre Ayton,26,POR,C,40,40,30.2,6.6,11.7,56.6,0.2,0.8,18.8,6.5,10.9,59.4,57.3,1.0,1.5,66.7,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2,14.4,,18.500000000000004
104,Gradey Dick,21,TOR,SG,54,54,29.4,4.9,12.0,41.0,2.1,6.0,35.0,2.8,5.9,47.0,49.8,2.5,2.9,85.8,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2,14.4,,9.699999999999998
105,Jerami Grant,30,POR,PF,47,47,32.4,4.6,12.2,37.3,2.3,6.3,36.5,2.3,5.9,38.1,46.7,3.0,3.5,84.89999999999999,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3,14.4,,10.1
106,Payton Pritchard,27,BOS,PG,80,3,28.4,5.1,10.8,47.2,3.2,7.8,40.7,1.9,3.0,64.2,62.0,0.9,1.1,84.5,1.3,2.6,3.8,3.5,0.9,0.2,1.0,1.5,14.3,6MOY-1,14.299999999999999
107,Naz Reid,25,MIN,C,80,17,27.5,5.3,11.5,46.2,2.2,5.8,37.9,3.1,5.8,54.400000000000006,55.60000000000001,1.4,1.8,77.60000000000001,1.2,4.9,6.0,2.3,0.7,0.9,1.4,2.4,14.2,6MOY-5,13.699999999999998
108,Dyson Daniels,21,ATL,SG,76,76,33.8,6.0,12.1,49.3,1.1,3.1,34.0,4.9,9.1,54.50000000000001,53.6,1.1,1.8,59.3,1.6,4.3,5.9,4.4,3.0,0.7,2.0,2.3,14.1,DPOY-2MIP-1DEF1,17.0
109,Tre Mann,23,CHO,PG,13,0,24.5,5.4,12.4,43.5,1.8,4.6,40.0,3.5,7.8,45.5,50.9,1.5,1.6,90.5,0.9,2.0,2.9,3.0,0.5,0.3,1.9,1.8,14.1,,10.000000000000002
110,Amen Thompson,22,HOU,SF,69,42,32.2,5.6,10.1,55.7,0.4,1.3,27.500000000000004,5.3,8.8,59.9,57.49999999999999,2.4,3.6,68.4,2.8,5.4,8.2,3.8,1.4,1.3,2.0,2.4,14.1,DPOY-5DEF1,18.699999999999996
111,Fred VanVleet,30,HOU,PG,60,60,35.2,4.8,12.7,37.8,2.7,7.7,34.5,2.1,5.0,43.0,48.3,1.9,2.3,81.0,0.5,3.2,3.7,5.6,1.6,0.4,1.5,2.3,14.1,,13.299999999999999
112,Dillon Brooks,29,HOU,SF,75,75,31.8,5.1,11.9,42.9,2.5,6.3,39.7,2.6,5.7,46.5,53.3,1.3,1.6,81.8,1.0,2.7,3.7,1.7,0.8,0.2,1.0,3.2,14.0,,9.099999999999998
113,Tolu Smith,24,DET,PF,1,0,22.0,6.0,9.0,66.7,0.0,0.0,,6.0,9.0,66.7,66.7,2.0,3.0,66.7,4.0,4.0,8.0,0.0,0.0,0.0,2.0,3.0,14.0,,13.0
114,Klay Thompson,34,DAL,SF,72,72,27.3,5.0,12.2,41.2,3.0,7.7,39.1,2.0,4.5,44.8,53.5,0.9,1.0,90.5,0.6,2.8,3.4,2.0,0.7,0.4,1.2,1.1,14.0,,10.899999999999997
115,Bobby Portis,29,MIL,PF,49,7,25.4,5.7,12.1,46.6,1.3,3.6,36.5,4.3,8.5,50.8,52.0,1.2,1.5,83.6,1.8,6.6,8.4,2.1,0.7,0.5,1.2,1.9,13.9,,15.8
116,Tobias Harris,32,DET,PF,73,73,31.6,5.3,11.0,47.7,1.2,3.6,34.5,4.0,7.4,54.2,53.400000000000006,2.0,2.3,86.1,0.9,5.0,5.9,2.2,1.0,0.8,1.2,1.9,13.7,,14.5
117,Josh Hart,29,NYK,SG,77,77,37.6,5.2,10.0,52.5,1.1,3.3,33.300000000000004,4.2,6.7,61.8,57.9,2.1,2.7,77.60000000000001,2.1,7.5,9.6,5.9,1.5,0.4,2.1,2.6,13.6,,20.9
118,Jarrett Allen,26,CLE,C,82,82,28.0,5.5,7.8,70.6,0.0,0.1,0.0,5.5,7.7,71.2,70.6,2.4,3.4,71.8,2.6,7.1,9.7,1.9,0.9,0.9,1.2,1.5,13.5,,20.899999999999995
119,Onyeka Okongwu,24,ATL,C,74,40,27.9,5.2,9.2,56.7,0.6,2.0,32.4,4.6,7.2,63.4,60.2,2.2,2.9,75.9,3.0,5.9,8.9,2.3,0.9,0.9,1.2,2.6,13.4,,17.9
120,Russell Westbrook,36,DEN,PG,75,36,27.9,5.0,11.1,44.9,1.3,3.9,32.300000000000004,3.7,7.2,51.7,50.5,2.1,3.1,66.10000000000001,1.4,3.6,4.9,6.1,1.4,0.5,3.2,2.5,13.3,6MOY-7,13.400000000000002
121,Naji Marshall,27,DAL,SF,69,31,27.8,5.2,10.3,50.8,0.9,3.2,27.500000000000004,4.4,7.2,61.1,55.1,1.9,2.3,81.3,1.1,3.7,4.8,3.0,1.0,0.2,1.6,1.6,13.2,,13.499999999999998
122,Dennis Schröder,31,3TM,PG,75,49,28.1,4.5,11.0,40.6,1.7,4.9,34.2,2.8,6.1,45.8,48.3,2.4,2.9,83.8,0.4,2.3,2.6,5.4,0.9,0.2,1.9,2.4,13.1,,10.899999999999999
122,Dennis Schröder,31,BRK,PG,23,23,33.6,6.4,14.1,45.2,2.5,6.5,38.7,3.9,7.6,50.9,54.2,3.1,3.5,88.9,0.2,2.8,3.0,6.6,1.1,0.2,2.6,2.4,18.4,,16.200000000000003
122,Dennis Schröder,31,GSW,SG,24,18,26.2,3.9,10.5,37.5,1.5,4.8,32.2,2.4,5.7,41.9,44.8,1.2,1.6,74.4,0.4,1.9,2.3,4.4,1.0,0.1,2.0,2.8,10.6,,6.6
122,Dennis Schröder,31,DET,PG,28,8,25.2,3.4,9.0,37.8,1.1,3.8,30.2,2.3,5.2,43.4,44.2,2.9,3.4,83.3,0.5,2.2,2.6,5.3,0.5,0.2,1.3,2.0,10.8,,10.0
123,Rui Hachimura,26,LAL,PF,59,57,31.7,5.0,9.8,50.9,1.7,4.2,41.3,3.2,5.6,58.1,59.7,1.5,1.9,77.0,1.3,3.7,5.0,1.4,0.8,0.4,0.8,1.8,13.1,,12.899999999999999
124,Brook Lopez,36,MIL,C,80,80,31.8,4.9,9.7,50.9,1.7,4.7,37.3,3.2,5.0,63.6,59.9,1.4,1.7,82.6,1.4,3.6,5.0,1.8,0.6,1.9,1.1,2.1,13.0,,14.000000000000002
125,Alex Sarr,19,WAS,C,67,67,27.1,4.9,12.4,39.4,1.6,5.1,30.8,3.3,7.3,45.4,45.7,1.7,2.5,67.9,1.9,4.6,6.5,2.4,0.7,1.5,1.7,2.2,13.0,ROY-4,11.899999999999997
126,Moritz Wagner,27,ORL,C,30,1,18.8,4.7,8.3,56.2,0.9,2.5,36.0,3.8,5.8,64.9,61.6,2.6,3.7,71.8,1.3,3.6,4.9,1.4,0.8,0.4,1.6,1.8,12.9,,12.299999999999997
127,Malcolm Brogdon,32,WAS,PG,24,13,23.5,4.3,10.0,43.3,0.7,2.3,28.6,3.7,7.7,47.8,46.7,3.4,3.8,88.0,0.9,2.9,3.8,4.1,0.5,0.2,1.6,1.3,12.7,,12.299999999999999
128,Scoot Henderson,20,POR,PG,66,10,26.7,4.3,10.4,41.9,1.6,4.5,35.4,2.8,5.9,46.9,49.6,2.4,3.1,76.7,0.8,2.2,3.0,5.1,1.0,0.2,2.7,2.7,12.7,,9.799999999999997
129,Keldon Johnson,25,SAS,SF,77,0,23.9,4.8,10.0,48.2,1.1,3.6,31.8,3.7,6.4,57.3,53.8,1.9,2.5,77.3,1.5,3.4,4.8,1.6,0.6,0.3,1.0,1.5,12.7,,11.700000000000003
130,D'Angelo Russell,28,2TM,PG,58,36,25.5,4.3,11.0,39.0,1.9,6.2,31.4,2.3,4.8,48.9,47.9,2.1,2.5,83.39999999999999,0.3,2.4,2.8,5.1,1.0,0.4,1.9,2.0,12.6,,10.899999999999999
130,D'Angelo Russell,28,LAL,PG,29,10,26.3,4.4,10.7,41.5,1.9,5.8,33.300000000000004,2.5,4.9,51.0,50.5,1.6,1.8,84.89999999999999,0.3,2.5,2.8,4.7,0.8,0.1,1.7,1.8,12.4,,10.800000000000002
130,D'Angelo Russell,28,BRK,PG,29,26,24.7,4.1,11.3,36.7,2.0,6.6,29.7,2.2,4.7,46.7,45.4,2.6,3.2,82.6,0.4,2.4,2.8,5.6,1.1,0.7,2.0,2.1,12.9,,11.199999999999998
131,Zaccharie Risacher,19,ATL,SF,75,73,24.6,4.8,10.4,45.8,1.6,4.6,35.5,3.1,5.8,54.0,53.7,1.4,2.0,71.1,1.1,2.4,3.6,1.2,0.7,0.5,1.2,2.0,12.6,ROY-2,9.199999999999998
132,Santi Aldama,24,MEM,PF,65,16,25.5,4.8,10.0,48.3,1.8,5.0,36.8,3.0,5.0,59.9,57.6,1.0,1.4,69.1,1.4,5.0,6.4,2.9,0.8,0.4,1.1,1.2,12.5,,15.099999999999996
133,Ty Jerome,27,CLE,SG,70,3,19.9,4.6,8.8,51.6,1.6,3.6,43.9,3.0,5.2,56.99999999999999,60.6,1.8,2.1,87.2,0.7,1.8,2.5,3.4,1.1,0.0,1.3,1.5,12.5,6MOY-3,12.2
134,Keegan Murray,24,SAC,PF,76,76,34.3,4.8,10.8,44.4,2.0,5.9,34.300000000000004,2.8,4.9,56.6,53.8,0.8,0.9,83.3,1.9,4.8,6.7,1.4,0.8,0.9,0.8,2.4,12.4,,12.899999999999999
135,Lonnie Walker IV,26,PHI,SG,20,7,23.9,4.5,10.6,42.0,2.3,6.4,35.4,2.2,4.3,51.8,52.6,1.2,1.5,80.0,0.3,2.9,3.2,2.5,0.5,0.3,1.3,1.4,12.4,,9.8
136,Harrison Barnes,32,SAS,PF,82,82,27.2,4.2,8.3,50.8,1.9,4.4,43.3,2.3,3.9,59.1,62.2,2.0,2.4,80.9,1.2,2.6,3.8,1.7,0.5,0.2,0.6,0.9,12.3,,12.5
137,Bilal Coulibaly,20,WAS,SF,59,59,33.0,4.5,10.6,42.1,1.1,3.8,28.1,3.4,6.8,50.0,47.2,2.3,3.1,74.6,1.5,3.4,5.0,3.4,1.3,0.7,2.1,2.4,12.3,,11.299999999999999
138,Ayo Dosunmu,25,CHI,SG,46,26,30.3,4.8,9.8,49.2,1.3,4.1,32.800000000000004,3.5,5.7,61.2,56.10000000000001,1.3,1.7,78.5,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3,12.3,,12.399999999999997
139,Daniel Gafford,26,DAL,C,57,31,21.5,5.0,7.1,70.19999999999999,0.0,0.0,,5.0,7.1,70.19999999999999,70.19999999999999,2.4,3.4,68.89999999999999,2.7,4.1,6.8,1.4,0.4,1.8,1.2,2.7,12.3,,15.7
140,Jaden McDaniels,24,MIN,PF,82,82,31.9,4.9,10.2,47.7,1.2,3.7,33.0,3.6,6.5,56.10000000000001,53.7,1.3,1.6,81.3,1.6,4.2,5.7,2.0,1.3,0.9,1.2,2.7,12.2,,12.599999999999998
141,Jabari Smith Jr.,21,HOU,PF,57,39,30.1,4.4,9.9,43.8,1.7,4.9,35.4,2.6,5.1,51.9,52.5,1.8,2.2,82.5,1.8,5.2,7.0,1.1,0.4,0.7,1.1,2.2,12.2,,12.199999999999998
142,Caris LeVert,30,2TM,SG,64,3,24.9,4.4,9.4,46.7,1.7,4.4,37.3,2.7,4.9,55.2,55.60000000000001,1.7,2.4,71.0,0.6,2.5,3.2,3.4,0.9,0.5,1.2,1.5,12.1,,11.699999999999998
142,Caris LeVert,30,CLE,SF,38,3,23.8,3.6,7.8,45.3,1.6,3.9,40.5,2.0,3.9,50.0,55.400000000000006,1.5,2.2,69.89999999999999,0.6,2.2,2.8,3.7,0.9,0.5,1.3,1.3,10.2,,10.599999999999998
142,Caris LeVert,30,ATL,SG,26,0,26.6,5.6,11.6,48.2,1.8,5.2,33.800000000000004,3.8,6.3,60.0,55.8,2.0,2.8,72.2,0.7,3.0,3.7,2.9,0.9,0.5,1.0,2.0,14.9,,13.099999999999998
143,Drew Timme,24,BRK,PF,9,2,28.2,5.0,11.3,44.1,1.0,3.9,25.7,4.0,7.4,53.7,48.5,1.1,1.8,62.5,1.9,5.3,7.2,2.2,0.4,0.1,1.7,2.3,12.1,,11.0
144,Tari Eason,23,HOU,PF,57,16,24.9,4.8,9.8,48.7,1.1,3.2,34.2,3.7,6.6,55.7,54.3,1.4,1.8,76.0,2.2,4.1,6.4,1.5,1.7,0.9,1.1,2.4,12.0,,13.599999999999996
145,Rudy Gobert,32,MIN,C,72,72,33.2,4.7,7.1,66.9,0.0,0.0,,4.7,7.1,66.9,66.9,2.6,3.8,67.4,3.7,7.2,10.9,1.8,0.8,1.4,1.2,2.5,12.0,DPOY-13DEF2,19.6
146,Aaron Nesmith,25,IND,SF,45,37,25.0,4.3,8.4,50.7,1.9,4.3,43.1,2.4,4.1,58.7,61.7,1.6,1.8,91.3,0.8,3.1,4.0,1.2,0.8,0.4,0.8,2.5,12.0,,10.799999999999997
147,Aaron Wiggins,26,OKC,SG,76,26,22.9,4.7,9.6,48.8,1.7,4.5,38.3,3.0,5.1,57.8,57.7,1.0,1.2,83.1,1.1,2.8,3.9,1.8,0.8,0.2,0.9,1.3,12.0,,11.399999999999999
148,Khris Middleton,33,2TM,SF,37,21,22.8,4.3,9.1,47.5,1.3,3.6,36.1,3.0,5.5,54.900000000000006,54.6,1.9,2.3,85.7,0.4,3.4,3.7,4.1,0.9,0.2,1.5,2.0,11.9,,12.1
148,Khris Middleton,33,MIL,SF,23,7,23.2,4.7,9.2,51.2,1.5,3.7,40.7,3.2,5.4,58.4,59.5,1.7,2.0,84.8,0.2,3.5,3.7,4.4,0.7,0.2,1.6,2.3,12.6,,12.900000000000002
148,Khris Middleton,33,WAS,SF,14,14,22.1,3.7,9.0,41.3,0.9,3.4,27.700000000000003,2.8,5.6,49.4,46.400000000000006,2.4,2.7,86.8,0.6,3.1,3.7,3.4,1.3,0.2,1.4,1.6,10.7,,10.699999999999996
149,Jalen Duren,21,DET,C,78,78,26.1,4.8,7.0,69.19999999999999,0.0,0.0,,4.8,7.0,69.19999999999999,69.19999999999999,2.1,3.1,66.9,3.6,6.8,10.3,2.7,0.7,1.1,1.7,3.2,11.8,,18.5
150,Donte DiVincenzo,28,MIN,SG,62,10,25.9,4.0,9.6,42.2,2.8,7.1,39.7,1.2,2.5,49.0,56.8,0.8,1.0,77.8,0.5,3.2,3.7,3.6,1.2,0.3,1.6,1.8,11.7,,11.3
151,Brandin Podziemski,21,GSW,SG,64,33,26.8,4.4,9.8,44.5,1.8,4.8,37.2,2.6,5.0,51.6,53.7,1.1,1.5,75.8,1.0,4.1,5.1,3.4,1.1,0.2,1.2,1.5,11.7,,12.999999999999995
152,Corey Kispert,25,WAS,SF,61,0,26.3,4.2,9.3,45.1,2.0,5.4,36.4,2.2,3.9,57.4,55.8,1.2,1.4,85.2,0.6,2.4,3.0,1.7,0.4,0.2,1.0,1.6,11.6,,8.999999999999996
153,Jeremy Sochan,21,SAS,PF,54,23,25.3,4.6,8.7,53.5,0.5,1.7,30.8,4.1,7.0,59.0,56.49999999999999,1.6,2.3,69.6,2.4,4.2,6.5,2.4,0.8,0.5,1.6,2.4,11.4,,12.799999999999999
154,Toumani Camara,24,POR,PF,78,78,32.7,4.2,9.2,45.8,1.7,4.6,37.5,2.5,4.6,54.2,55.2,1.2,1.6,72.2,2.2,3.6,5.8,2.2,1.5,0.6,1.4,2.9,11.3,DPOY-9DEF2,11.700000000000003
155,Isaiah Hartenstein,26,OKC,C,57,53,27.9,4.9,8.4,58.1,0.0,0.3,0.0,4.9,8.1,60.5,58.1,1.4,2.1,67.5,2.9,7.9,10.7,3.8,0.8,1.1,1.7,3.0,11.2,,18.700000000000003
156,Buddy Hield,32,GSW,SG,82,22,22.7,4.0,9.6,41.7,2.5,6.7,37.0,1.5,2.9,52.7,54.6,0.6,0.8,82.8,0.6,2.6,3.2,1.6,0.8,0.3,1.1,1.6,11.1,,8.5
157,Jrue Holiday,34,BOS,PG,62,62,30.6,4.1,9.2,44.3,1.7,4.9,35.3,2.4,4.3,54.7,53.8,1.1,1.2,90.9,1.2,3.0,4.3,3.9,1.1,0.4,1.2,1.6,11.1,,12.799999999999997
158,Walker Kessler,23,UTA,C,58,58,30.0,4.8,7.2,66.3,0.1,0.6,17.599999999999998,4.7,6.6,70.6,67.10000000000001,1.4,2.6,52.0,4.6,7.6,12.2,1.7,0.6,2.4,1.5,2.2,11.1,,20.699999999999996
159,Gary Trent Jr.,26,MIL,SG,74,9,25.6,3.8,8.9,43.1,2.4,5.9,41.6,1.4,3.0,46.0,56.8,1.1,1.2,84.8,0.3,2.0,2.3,1.2,1.0,0.1,0.6,1.7,11.1,,8.199999999999998
160,Spencer Dinwiddie,31,DAL,PG,79,30,27.0,3.6,8.6,41.6,1.4,4.1,33.4,2.2,4.5,49.2,49.6,2.5,3.1,80.2,0.2,2.4,2.6,4.4,0.9,0.2,1.3,1.5,11.0,,10.699999999999998
161,Tim Hardaway Jr.,32,DET,SG,77,77,28.0,3.6,8.8,40.6,2.2,5.9,36.8,1.4,2.9,48.4,52.900000000000006,1.6,1.9,85.5,0.2,2.1,2.4,1.6,0.5,0.1,0.6,1.2,11.0,,8.299999999999999
162,Duncan Robinson,30,MIA,SF,74,37,24.1,3.9,9.0,43.7,2.6,6.5,39.3,1.4,2.4,55.60000000000001,58.1,0.6,0.7,88.7,0.2,2.0,2.3,2.4,0.5,0.1,1.2,1.8,11.0,,8.100000000000005
163,Guerschon Yabusele,29,PHI,C,70,43,27.1,4.0,8.0,50.1,1.5,3.9,38.0,2.5,4.1,61.6,59.3,1.4,2.0,72.5,1.9,3.7,5.6,2.1,0.8,0.3,1.2,2.3,11.0,,11.700000000000005
164,Brice Sensabaugh,21,UTA,SF,71,15,20.2,3.9,8.4,45.9,2.2,5.2,42.2,1.7,3.2,52.0,59.0,0.9,1.0,89.0,0.6,2.4,3.0,1.5,0.6,0.1,1.5,1.6,10.9,,8.400000000000002
165,Bogdan Bogdanović,32,2TM,SG,54,4,25.0,3.9,9.1,42.7,1.9,5.4,36.3,1.9,3.8,51.7,53.400000000000006,1.1,1.2,87.9,0.4,2.5,2.9,2.7,0.8,0.2,1.4,2.4,10.8,,8.300000000000002
165,Bogdan Bogdanović,32,ATL,SG,24,0,24.9,3.5,9.3,37.1,1.8,6.1,30.1,1.6,3.3,50.0,46.9,1.3,1.4,88.2,0.5,2.3,2.8,2.0,0.8,0.3,1.5,2.4,10.0,,6.100000000000001
165,Bogdan Bogdanović,32,LAC,SG,30,4,25.0,4.2,8.9,47.4,2.0,4.8,42.7,2.2,4.2,52.8,58.8,0.9,1.1,87.5,0.4,2.7,3.1,3.2,0.7,0.2,1.2,2.3,11.4,,10.2
166,Jordan Hawkins,22,NOP,SG,56,9,23.6,3.7,9.9,37.2,2.0,5.9,33.1,1.7,4.0,43.3,47.1,1.4,1.8,81.6,0.4,2.4,2.8,1.2,0.5,0.4,1.0,0.9,10.8,,7.200000000000001
167,Brandon Boston Jr.,23,NOP,SG,42,10,23.6,4.0,9.1,43.6,1.2,3.3,35.0,2.8,5.7,48.5,50.0,1.6,2.0,78.8,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7,10.7,,9.199999999999998
168,Nikola Jović,21,MIA,PF,46,10,25.1,3.7,8.2,45.6,1.7,4.6,37.1,2.0,3.6,56.3,56.00000000000001,1.6,1.9,82.8,0.6,3.3,3.9,2.8,0.8,0.3,1.3,1.8,10.7,,10.600000000000001
169,Grayson Allen,29,PHO,SG,64,7,24.1,3.4,7.6,44.8,2.3,5.5,42.6,1.1,2.2,50.4,60.0,1.5,1.8,81.6,0.5,2.5,3.0,2.1,0.8,0.3,1.2,1.5,10.6,,9.600000000000001
170,Keon Johnson,22,BRK,SG,79,56,24.4,3.8,9.9,38.9,1.6,5.1,31.4,2.2,4.8,46.8,47.0,1.4,1.8,77.0,0.8,3.0,3.8,2.2,1.0,0.4,1.5,2.6,10.6,,7.399999999999997
171,Terry Rozier,30,MIA,PG,64,23,25.9,3.9,9.9,39.1,1.4,4.8,29.5,2.5,5.1,48.0,46.2,1.4,1.7,85.2,0.7,3.0,3.7,2.6,0.6,0.2,1.2,1.1,10.6,,9.100000000000001
172,Obi Toppin,26,IND,PF,79,4,19.6,4.0,7.6,52.900000000000006,1.4,3.8,36.5,2.6,3.8,69.5,62.1,1.1,1.4,78.10000000000001,0.7,3.3,4.0,1.6,0.6,0.4,0.9,1.4,10.5,,10.900000000000002
173,Jonas Valančiūnas,32,2TM,C,81,21,18.8,4.3,7.7,55.00000000000001,0.1,0.5,21.6,4.2,7.3,57.1,55.7,1.8,2.0,87.9,2.3,5.4,7.7,2.0,0.5,0.6,1.5,2.2,10.4,,13.900000000000002
173,Jonas Valančiūnas,32,WAS,C,49,12,20.1,4.7,8.6,54.7,0.1,0.6,25.9,4.6,8.1,56.7,55.60000000000001,1.9,2.2,89.60000000000001,2.4,5.8,8.2,2.2,0.4,0.6,1.8,2.0,11.5,,14.899999999999999
173,Jonas Valančiūnas,32,SAC,C,32,9,16.9,3.6,6.4,55.60000000000001,0.0,0.3,10.0,3.5,6.1,57.9,55.900000000000006,1.6,1.8,84.7,2.2,4.8,7.0,1.8,0.5,0.6,1.0,2.6,8.7,,12.0
174,Ochai Agbaji,24,TOR,SG,64,45,27.2,4.2,8.3,49.8,1.6,4.0,39.900000000000006,2.6,4.4,58.7,59.3,0.5,0.8,70.8,1.0,2.8,3.8,1.5,0.9,0.5,0.8,2.0,10.4,,9.899999999999999
175,Jaylen Wells,21,MEM,SG,79,74,25.9,3.6,8.6,42.5,1.7,5.0,35.2,1.9,3.6,52.5,52.7,1.4,1.7,82.19999999999999,1.1,2.3,3.4,1.7,0.6,0.1,0.9,1.8,10.4,ROY-3,8.200000000000003
176,Grant Williams,26,CHO,PF,16,7,29.9,3.4,7.7,43.9,1.7,4.6,36.5,1.7,3.1,55.1,54.900000000000006,1.9,2.3,83.8,1.1,4.0,5.1,2.3,1.1,0.8,1.8,2.9,10.4,,10.300000000000002
